Bug-ID;OB-ID;OB-Text;Top-3-Screens;Sequence-IDs;Screenshot-Paths
Bug84;0;I am unable to set up a server.;{'c92c6b112663d753df60fe4fc43843b3c2124d59d584657a212c42973e2275df': 1.8280461, 'aca3e27152c4e3542dbbe2e6747553521e6642a09d7b67c840782acb41ce7876': 1.407561, '4d0ef3e3f09dacc422eb529967487fcbe1eca8a2a75e09a623f9bd82cdbccf73': 1.1662955};[1, 14, 10];['../data/TraceReplayer-Data/TR84/org.moire.ultrasonic-2.3.1/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.3.1_ultrasonic0.png', '../data/TraceReplayer-Data/TR84/org.moire.ultrasonic-2.3.1/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.3.1_ultrasonic13.png', '../data/TraceReplayer-Data/TR84/org.moire.ultrasonic-2.3.1/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.3.1_ultrasonic10.png']
Bug84;1;It tries to connect to localhost despite the fact that I entered a valid Airsonic server URL.;{'c92c6b112663d753df60fe4fc43843b3c2124d59d584657a212c42973e2275df': 4.1426773, '1b9eaef230666970c874668caf2cf14d714ce8c37fa0f78bb610d5259c9e6355': 3.9805133, '86275ea6577b7558b725b7918cef15b50d2f6845406db1c36f77b9620c1d525a': 3.5171366};[1, 17, 4];['../data/TraceReplayer-Data/TR84/org.moire.ultrasonic-2.3.1/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.3.1_ultrasonic0.png', '../data/TraceReplayer-Data/TR84/org.moire.ultrasonic-2.3.1/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.3.1_ultrasonic16.png', '../data/TraceReplayer-Data/TR84/org.moire.ultrasonic-2.3.1/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.3.1_ultrasonic15.png']
Bug87;0;"2.4.0 won't open to GUI with wifi enabled: ""A network error occurred""";{'90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a': 2.303004, '26362fd5ce6964549a6ca589a4a34e590d5af45a80b53e70acf66fbe43ad0cb9': -1.0815878, 'bddcce45c836e75d345bf7e2c0dd11c87a49f21af30863f33332fe1c0f28aecb': -1.1414793};[33, 43, 12];['../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic50.png', '../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic42.png', '../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic25.png']
Bug87;1;Since the upgrade to 2.4.0 the app opens to an error message whenever wifi is enabled on my phone.;{'90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a': 2.026553, 'f295845c10d64bc96c3b96b378ac7e06b42e787198abc5b16e44c581c119c900': 0.46857414, 'b9eef906166ceeb021b2f016e0ab0baf6a32dae90fd8d8b1c40edd7f6d2240db': 0.46274644};[33, 6, 1];['../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic50.png', '../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic6.png', '../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic0.png']
Bug87;2;"The error is: ""Error. A network error occurred. Please check the server address or try again later.""";{'90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a': 4.779073, 'f295845c10d64bc96c3b96b378ac7e06b42e787198abc5b16e44c581c119c900': 1.5052501, 'b9eef906166ceeb021b2f016e0ab0baf6a32dae90fd8d8b1c40edd7f6d2240db': 1.1033275};[33, 6, 1];['../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic50.png', '../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic6.png', '../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic0.png']
Bug87;3;It is not possible to access the GUI and use the application.;{'cf1e351ca482ff21a68f262145d2561e9933f52b59dcef92b55105be1522c24c': -0.10919711, '26362fd5ce6964549a6ca589a4a34e590d5af45a80b53e70acf66fbe43ad0cb9': -0.34533376, 'f295845c10d64bc96c3b96b378ac7e06b42e787198abc5b16e44c581c119c900': -0.4102295};[21, 43, 6];['../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic21.png', '../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic42.png', '../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic6.png']
Bug87;4;"I say that because, historically, connecting to my home wifi and specifying my home server's public IPv4 address eventually resulted in the same(?) ""network error"" message as above.";{'f295845c10d64bc96c3b96b378ac7e06b42e787198abc5b16e44c581c119c900': 1.1285615, '4890fd1d108437122b2b2b3b25bca55a1ffa07772e320ad6f791f9cd67b1e9f0': 0.072010666, 'bddcce45c836e75d345bf7e2c0dd11c87a49f21af30863f33332fe1c0f28aecb': -0.16378075};[6, 9, 12];['../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic6.png', '../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic8.png', '../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic25.png']
Bug87;5;But now, I have the same issue when I change the server address to a LAN IP address, which I created long ago so that I could use Ultrasonic while at home on wifi.;{'f295845c10d64bc96c3b96b378ac7e06b42e787198abc5b16e44c581c119c900': 4.9770517, '4890fd1d108437122b2b2b3b25bca55a1ffa07772e320ad6f791f9cd67b1e9f0': 4.6128044, 'd2afc008c2ad5f51475bc9bfcce9932fb6bc4e68d018fcbe5d42f87a53cbd68c': 4.5548234};[6, 9, 4];['../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic6.png', '../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic8.png', '../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic19.png']
Bug87;6;Also, the message comes up immediately instead of after the app starts trying to access the server for content.;{'b9eef906166ceeb021b2f016e0ab0baf6a32dae90fd8d8b1c40edd7f6d2240db': 3.025433, '90c5dc762bd5e3ce8b2aa112926b901f0843b0b19e3a3e0631bf42bc1da4cb0a': 2.3155384, 'f295845c10d64bc96c3b96b378ac7e06b42e787198abc5b16e44c581c119c900': 1.7874243};[1, 33, 6];['../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic0.png', '../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic50.png', '../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic6.png']
Bug87;7;This makes the app unusable -- there's no way to change settings or select a different server because the app is inaccessible.;{'b9eef906166ceeb021b2f016e0ab0baf6a32dae90fd8d8b1c40edd7f6d2240db': 3.710691, 'f295845c10d64bc96c3b96b378ac7e06b42e787198abc5b16e44c581c119c900': 3.402452, '83844db38901129951c29611a50bb470f39974051638ea57d5914cdbabf89aef': 3.372044};[1, 6, 27];['../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic0.png', '../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic6.png', '../data/TraceReplayer-Data/TR87/org.moire.ultrasonic-2.4.0/screenshots/org.moire.ultrasonic.User-Trace.1.org.moire.ultrasonic_2.4.0_ultrasonic26.png']
Bug159;0;Crash in Card Browser, the multi-select mode: Edit => change the card type;{'3b906b67ef5b3a24dfd14a0e5743dcd4a4925c9bbb61f0bc55c712599afcc5c9': 3.3371968, 'a98c1de13177582a22c43016e87f48786e2fba8b33e4d4e206d56faebc3fea23': 3.1282938, '47bd9ef71d9da34915afa8be38c4e131f6a817bc8c076b16f9ae152aa2bb05d4': 3.0571446};[31, 27, 33];['../data/TraceReplayer-Data/TR159/com.ichi2.anki-2.12alpha2/screenshots/com.ichi2.anki.User-Trace.1.com.ichi2.anki_2.12alpha2_ankidroid30.png', '../data/TraceReplayer-Data/TR159/com.ichi2.anki-2.12alpha2/screenshots/com.ichi2.anki.User-Trace.1.com.ichi2.anki_2.12alpha2_ankidroid38.png', '../data/TraceReplayer-Data/TR159/com.ichi2.anki-2.12alpha2/screenshots/com.ichi2.anki.User-Trace.1.com.ichi2.anki_2.12alpha2_ankidroid32.png']
Bug159;1;It crashes, only the first card is affected by the change.;{'4ae8a0c744783ae7740bfc4c8286b8cf03215e3e07a4cf5902405b809794b1fe': 0.7016351, '18a2b3b783f9158563e6d8d71d7ad78191e681abb21ce136e5d1253b72fa2525': 0.14879836, '3b906b67ef5b3a24dfd14a0e5743dcd4a4925c9bbb61f0bc55c712599afcc5c9': 0.07044718};[18, 3, 31];['../data/TraceReplayer-Data/TR159/com.ichi2.anki-2.12alpha2/screenshots/com.ichi2.anki.User-Trace.1.com.ichi2.anki_2.12alpha2_ankidroid17.png', '../data/TraceReplayer-Data/TR159/com.ichi2.anki-2.12alpha2/screenshots/com.ichi2.anki.User-Trace.1.com.ichi2.anki_2.12alpha2_ankidroid37.png', '../data/TraceReplayer-Data/TR159/com.ichi2.anki-2.12alpha2/screenshots/com.ichi2.anki.User-Trace.1.com.ichi2.anki_2.12alpha2_ankidroid30.png']
Bug193;0;6. I see Birthday Year List but Checkbox is unchecked;{'3fbfe419f6831fa1a12ae9556bb6b3be7d8d273db41da8c5d3b27e543a09b0fc': 3.659055, '095b96c97c27f5db1fe81c5876f49682efcf8fdaeaa09f2196b0ed8d8ff0f0d5': 2.4755907, '4a08229c20a6d5d2f392a3bb1f6e7d95589ba0c6cb8d7372a5bdc508e2049cda': 1.859124};[7, 11, 2];['../data/TraceReplayer-Data/TR193/com.alexstyl.specialdates-3.6/screenshots/com.alexstyl.specialdates.User-Trace.1.com.alexstyl.specialdates_3.6_mementocalendar7.png', '../data/TraceReplayer-Data/TR193/com.alexstyl.specialdates-3.6/screenshots/com.alexstyl.specialdates.User-Trace.1.com.alexstyl.specialdates_3.6_mementocalendar11.png', '../data/TraceReplayer-Data/TR193/com.alexstyl.specialdates-3.6/screenshots/com.alexstyl.specialdates.User-Trace.1.com.alexstyl.specialdates_3.6_mementocalendar9.png']
Bug271;0;"If code refresh time is set to ""9999"" - Aegis crashes";{'3ecd25b6ec8eb5c96a220c1103d1221d564ed2d5aeac36672a5a6899ebeed1dd': 2.0083547, 'b591a7003a4fb2dc4e09ba17e3c64f8d614d6bc5695dba2e4a7504eb80399dc0': 1.6672328, '1d883ef600597328db8071de4f2833e03ed2c7bf3f3411be924637ccc97e5c95': 0.9379648};[12, 11, 10];['../data/TraceReplayer-Data/TR271/com.beemdevelopment.aegis-1.2/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.2_aegis11.png', '../data/TraceReplayer-Data/TR271/com.beemdevelopment.aegis-1.2/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.2_aegis10.png', '../data/TraceReplayer-Data/TR271/com.beemdevelopment.aegis-1.2/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.2_aegis9.png']
Bug271;1;Aegis instantly crashes.;{'b591a7003a4fb2dc4e09ba17e3c64f8d614d6bc5695dba2e4a7504eb80399dc0': 2.2782738, '3ecd25b6ec8eb5c96a220c1103d1221d564ed2d5aeac36672a5a6899ebeed1dd': 2.2723677, '1d883ef600597328db8071de4f2833e03ed2c7bf3f3411be924637ccc97e5c95': 1.8160822};[11, 12, 10];['../data/TraceReplayer-Data/TR271/com.beemdevelopment.aegis-1.2/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.2_aegis10.png', '../data/TraceReplayer-Data/TR271/com.beemdevelopment.aegis-1.2/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.2_aegis11.png', '../data/TraceReplayer-Data/TR271/com.beemdevelopment.aegis-1.2/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.2_aegis9.png']
Bug271;2;I reopened Aegis, gave the password and it crashed again and again to the point where i just cleared all the app data.;{'b591a7003a4fb2dc4e09ba17e3c64f8d614d6bc5695dba2e4a7504eb80399dc0': 4.386321, '3ecd25b6ec8eb5c96a220c1103d1221d564ed2d5aeac36672a5a6899ebeed1dd': 4.3785815, '1d883ef600597328db8071de4f2833e03ed2c7bf3f3411be924637ccc97e5c95': 3.8746915};[11, 12, 10];['../data/TraceReplayer-Data/TR271/com.beemdevelopment.aegis-1.2/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.2_aegis10.png', '../data/TraceReplayer-Data/TR271/com.beemdevelopment.aegis-1.2/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.2_aegis11.png', '../data/TraceReplayer-Data/TR271/com.beemdevelopment.aegis-1.2/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.2_aegis9.png']
Bug275;0;"First time setup does not require confirming password if ""show password"" box is checked";{'cd8ee7d5628fd2a78dcde0c164afcd047c25eda5f3c1202d02c6b8e4a4cea673': 1.7904748, 'da9ccbe82ba0b0e482f6c36e0898b0bcbad40f02427058c7d45182d632ec8d01': 0.79219675, '23ac7a73e949223e5ef76f694191fd20c99501d89a3a6145e5e71afb5ac7b795': -0.18444467};[6, 2, 9];['../data/TraceReplayer-Data/TR275/com.beemdevelopment.aegis-1.1.4/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.1.4_aegis7.png', '../data/TraceReplayer-Data/TR275/com.beemdevelopment.aegis-1.1.4/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.1.4_aegis1.png', '../data/TraceReplayer-Data/TR275/com.beemdevelopment.aegis-1.1.4/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.1.4_aegis8.png']
Bug275;1;"First time setup does not require confirming password if ""show password"" box is checked";{'cd8ee7d5628fd2a78dcde0c164afcd047c25eda5f3c1202d02c6b8e4a4cea673': 1.7904748, 'da9ccbe82ba0b0e482f6c36e0898b0bcbad40f02427058c7d45182d632ec8d01': 0.79219675, '23ac7a73e949223e5ef76f694191fd20c99501d89a3a6145e5e71afb5ac7b795': -0.18444467};[6, 2, 9];['../data/TraceReplayer-Data/TR275/com.beemdevelopment.aegis-1.1.4/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.1.4_aegis7.png', '../data/TraceReplayer-Data/TR275/com.beemdevelopment.aegis-1.1.4/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.1.4_aegis1.png', '../data/TraceReplayer-Data/TR275/com.beemdevelopment.aegis-1.1.4/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.1.4_aegis8.png']
Bug275;2;No prompt, user is taken directly to the main page of the app;{'c632cb785e19c2b7b9bb9ee8ba1ea638cebe1a9c45dc27eb47a37f9622a19b0b': 2.40936, 'db42219beaa05b5c9b799c1f41b8430619e1806c7fa1b84c346141932035803d': 2.4064765, '1dd16959f543752330d44eec2133960d83c81cb53b48e820ed9f1127b21643ae': 1.923533};[36, 34, 33];['../data/TraceReplayer-Data/TR275/com.beemdevelopment.aegis-1.1.4/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.1.4_aegis35.png', '../data/TraceReplayer-Data/TR275/com.beemdevelopment.aegis-1.1.4/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.1.4_aegis33.png', '../data/TraceReplayer-Data/TR275/com.beemdevelopment.aegis-1.1.4/screenshots/com.beemdevelopment.aegis.User-Trace.1.com.beemdevelopment.aegis_1.1.4_aegis36.png']
Bug1028;0;Glosbe translations broken;{'d59703517ac3ca41c55a84d2b12867a6e5e2345d4d428702d28ddb061141a624': 3.9228568, '6152751befebb189ade20b7466c42834e159bfae69a0ea425759bc164c74b173': 3.8770354, 'fcf29426d9cf8506eff5fde5bb85be9aaefd7cf7b2b24c42d8775431ec2ef151': 1.6808896};[12, 11, 10];['../data/TraceReplayer-Data/TR1028/com.ichi2.anki-2.8alpha1/screenshots/com.ichi2.anki.User-Trace.1.com.ichi2.anki_2.8alpha1_ankidroid11.png', '../data/TraceReplayer-Data/TR1028/com.ichi2.anki-2.8alpha1/screenshots/com.ichi2.anki.User-Trace.1.com.ichi2.anki_2.8alpha1_ankidroid12.png', '../data/TraceReplayer-Data/TR1028/com.ichi2.anki-2.8alpha1/screenshots/com.ichi2.anki.User-Trace.1.com.ichi2.anki_2.8alpha1_ankidroid9.png']
Bug1028;1;Translation failed;{'b1ccc5135c769fbe2462f1fb52cb382d35671e8279a29d095a249627ee78be1c': 3.938734, '6152751befebb189ade20b7466c42834e159bfae69a0ea425759bc164c74b173': 3.3621967, 'd59703517ac3ca41c55a84d2b12867a6e5e2345d4d428702d28ddb061141a624': 2.6898518};[8, 11, 12];['../data/TraceReplayer-Data/TR1028/com.ichi2.anki-2.8alpha1/screenshots/com.ichi2.anki.User-Trace.1.com.ichi2.anki_2.8alpha1_ankidroid13.png', '../data/TraceReplayer-Data/TR1028/com.ichi2.anki-2.8alpha1/screenshots/com.ichi2.anki.User-Trace.1.com.ichi2.anki_2.8alpha1_ankidroid12.png', '../data/TraceReplayer-Data/TR1028/com.ichi2.anki-2.8alpha1/screenshots/com.ichi2.anki.User-Trace.1.com.ichi2.anki_2.8alpha1_ankidroid11.png']
Bug1089;0;IllegalStateException Crash when taping back in new unsaved time;{'83b4012a3cfe943b72a37da9b229c1e5722f5b6f2cfb9355206b690942e02a5c': -0.3197896, '0f1ba45b3dce92e962eb635074a4690d918c2c6c6c5c5f92cfe7840c6c5d9f9d': -0.49001744, '3047e748afff264a8252315d03acf9e1c40121bcdcdfc86b650757af06028027': -0.5422951};[14, 1, 5];['../data/TraceReplayer-Data/TR1089/com.chess.clock-1.1.0/screenshots/com.chess.clock.User-Trace.1.com.chess.clock_1.1.0_chessclock11.png', '../data/TraceReplayer-Data/TR1089/com.chess.clock-1.1.0/screenshots/com.chess.clock.User-Trace.1.com.chess.clock_1.1.0_chessclock0.png', '../data/TraceReplayer-Data/TR1089/com.chess.clock-1.1.0/screenshots/com.chess.clock.User-Trace.1.com.chess.clock_1.1.0_chessclock5.png']
Bug1130;0;Undo with last list item does not work;{'b1d864f66b1699a12edd1040c8b064eec43856e0fb90d24789821fdc87c65c52': 1.4571341, '5884274e3f6acd36a743b93d0b600dda5584f610dbb445944575b6920b80cffc': -0.19754794, 'f4ba6080311e87f8ea73f62c0c252a4ede973e7e1db0b64797e1410be900474e': -0.48515123};[12, 1, 11];['../data/TraceReplayer-Data/TR1130/de.danoeh.antennapod-1.7.1/screenshots/de.danoeh.antennapod.User-Trace.1.de.danoeh.antennapod_1.7.1_antennapod14.png', '../data/TraceReplayer-Data/TR1130/de.danoeh.antennapod-1.7.1/screenshots/de.danoeh.antennapod.User-Trace.1.de.danoeh.antennapod_1.7.1_antennapod0.png', '../data/TraceReplayer-Data/TR1130/de.danoeh.antennapod-1.7.1/screenshots/de.danoeh.antennapod.User-Trace.1.de.danoeh.antennapod_1.7.1_antennapod10.png']
Bug1130;1;Undo action does not work when the item is the only one in the list.;{'b1d864f66b1699a12edd1040c8b064eec43856e0fb90d24789821fdc87c65c52': 1.0656888, '5884274e3f6acd36a743b93d0b600dda5584f610dbb445944575b6920b80cffc': -0.28276557, 'aa4362d5f1d16f1b217ee521bf216fb90e1b9f240627003539e63b64b2c97c77': -0.5674942};[12, 1, 2];['../data/TraceReplayer-Data/TR1130/de.danoeh.antennapod-1.7.1/screenshots/de.danoeh.antennapod.User-Trace.1.de.danoeh.antennapod_1.7.1_antennapod14.png', '../data/TraceReplayer-Data/TR1130/de.danoeh.antennapod-1.7.1/screenshots/de.danoeh.antennapod.User-Trace.1.de.danoeh.antennapod_1.7.1_antennapod0.png', '../data/TraceReplayer-Data/TR1130/de.danoeh.antennapod-1.7.1/screenshots/de.danoeh.antennapod.User-Trace.1.de.danoeh.antennapod_1.7.1_antennapod1.png']
Bug1130;2;Empty view is removed and list is displayed.;{'b1d864f66b1699a12edd1040c8b064eec43856e0fb90d24789821fdc87c65c52': 0.7479558, '5884274e3f6acd36a743b93d0b600dda5584f610dbb445944575b6920b80cffc': 0.6965914, 'ec2cc303b4d0108386896c23a2cd300cb75d05675aad3a9b4d8088796f124049': 0.42588365};[12, 1, 8];['../data/TraceReplayer-Data/TR1130/de.danoeh.antennapod-1.7.1/screenshots/de.danoeh.antennapod.User-Trace.1.de.danoeh.antennapod_1.7.1_antennapod14.png', '../data/TraceReplayer-Data/TR1130/de.danoeh.antennapod-1.7.1/screenshots/de.danoeh.antennapod.User-Trace.1.de.danoeh.antennapod_1.7.1_antennapod0.png', '../data/TraceReplayer-Data/TR1130/de.danoeh.antennapod-1.7.1/screenshots/de.danoeh.antennapod.User-Trace.1.de.danoeh.antennapod_1.7.1_antennapod7.png']
Bug1130;3;List contains an item (layout inspector), but it seems to be moved outside of the screen.;{'b1d864f66b1699a12edd1040c8b064eec43856e0fb90d24789821fdc87c65c52': 0.30671835, '5884274e3f6acd36a743b93d0b600dda5584f610dbb445944575b6920b80cffc': -0.15277112, '30137dd9860eaa00b282b61ab92363f0adba9988c79787b58bc729f6c8f9fa57': -0.5232462};[12, 1, 10];['../data/TraceReplayer-Data/TR1130/de.danoeh.antennapod-1.7.1/screenshots/de.danoeh.antennapod.User-Trace.1.de.danoeh.antennapod_1.7.1_antennapod14.png', '../data/TraceReplayer-Data/TR1130/de.danoeh.antennapod-1.7.1/screenshots/de.danoeh.antennapod.User-Trace.1.de.danoeh.antennapod_1.7.1_antennapod0.png', '../data/TraceReplayer-Data/TR1130/de.danoeh.antennapod-1.7.1/screenshots/de.danoeh.antennapod.User-Trace.1.de.danoeh.antennapod_1.7.1_antennapod9.png']
Bug1402;0;Some image is not visible in share activity;{'0b6501f17ce12c08d88aa6c5a78c2064452725eba069df5668d9412ffd87e974': 1.4328651, '2cea0bfcfffc818cf767694049ddf4edb9b6382a28e180535d54856694e39059': 1.1364647, '6fd7b7686612ffdd35cc9b2b36d0be4007663c2c79f3d150f72a048b103e2843': 0.3583049};[4, 16, 2];['../data/TraceReplayer-Data/TR1402/org.fossasia.phimpme-1.1.0/screenshots/org.fossasia.phimpme.User-Trace.1.org.fossasia.phimpme_1.1.0_phimpme4.png', '../data/TraceReplayer-Data/TR1402/org.fossasia.phimpme-1.1.0/screenshots/org.fossasia.phimpme.User-Trace.1.org.fossasia.phimpme_1.1.0_phimpme15.png', '../data/TraceReplayer-Data/TR1402/org.fossasia.phimpme-1.1.0/screenshots/org.fossasia.phimpme.User-Trace.1.org.fossasia.phimpme_1.1.0_phimpme2.png']
Bug1402;1;Some image is not visible properly in share activity and image is not perfectly zoomed.;{'0b6501f17ce12c08d88aa6c5a78c2064452725eba069df5668d9412ffd87e974': 0.7566322, '2cea0bfcfffc818cf767694049ddf4edb9b6382a28e180535d54856694e39059': 0.6164309, 'c5f10b49c61e4074cfb7eac07b401eabc49b9b8fad4cc17a16f2105fe1f0c5f1': 0.45877203};[4, 16, 18];['../data/TraceReplayer-Data/TR1402/org.fossasia.phimpme-1.1.0/screenshots/org.fossasia.phimpme.User-Trace.1.org.fossasia.phimpme_1.1.0_phimpme4.png', '../data/TraceReplayer-Data/TR1402/org.fossasia.phimpme-1.1.0/screenshots/org.fossasia.phimpme.User-Trace.1.org.fossasia.phimpme_1.1.0_phimpme15.png', '../data/TraceReplayer-Data/TR1402/org.fossasia.phimpme-1.1.0/screenshots/org.fossasia.phimpme.User-Trace.1.org.fossasia.phimpme_1.1.0_phimpme17.png']
Bug1403;0;Unable to edit the edited photo;{'0de81c6ee546a153a5384b40f229b2d920375f82815897224de98af91a06ae94': -0.13465947, '6fd7b7686612ffdd35cc9b2b36d0be4007663c2c79f3d150f72a048b103e2843': -0.19504344, '0b6501f17ce12c08d88aa6c5a78c2064452725eba069df5668d9412ffd87e974': -0.2692251};[1, 2, 5];['../data/TraceReplayer-Data/TR1403/org.fossasia.phimpme-1.1.0/screenshots/org.fossasia.phimpme.User-Trace.1.org.fossasia.phimpme_1.1.0_phimpme31.png', '../data/TraceReplayer-Data/TR1403/org.fossasia.phimpme-1.1.0/screenshots/org.fossasia.phimpme.User-Trace.1.org.fossasia.phimpme_1.1.0_phimpme3.png', '../data/TraceReplayer-Data/TR1403/org.fossasia.phimpme-1.1.0/screenshots/org.fossasia.phimpme.User-Trace.1.org.fossasia.phimpme_1.1.0_phimpme5.png']
Bug1403;1;App crashes on editing the edited photo;{'0de81c6ee546a153a5384b40f229b2d920375f82815897224de98af91a06ae94': 0.56956047, '6fd7b7686612ffdd35cc9b2b36d0be4007663c2c79f3d150f72a048b103e2843': 0.248731, '0b6501f17ce12c08d88aa6c5a78c2064452725eba069df5668d9412ffd87e974': -0.20720032};[1, 2, 5];['../data/TraceReplayer-Data/TR1403/org.fossasia.phimpme-1.1.0/screenshots/org.fossasia.phimpme.User-Trace.1.org.fossasia.phimpme_1.1.0_phimpme31.png', '../data/TraceReplayer-Data/TR1403/org.fossasia.phimpme-1.1.0/screenshots/org.fossasia.phimpme.User-Trace.1.org.fossasia.phimpme_1.1.0_phimpme3.png', '../data/TraceReplayer-Data/TR1403/org.fossasia.phimpme-1.1.0/screenshots/org.fossasia.phimpme.User-Trace.1.org.fossasia.phimpme_1.1.0_phimpme5.png']
