Bug-ID;OB-ID;OB-Text;OB-in-Title?;Bug-Type;OB-Category;OB-Rating;OB-Text;Ground-Truth;Ranked-Document;First-Rank;Reciprocal-Rank;Average-Precision;h@1;h@2;h@3;h@4;h@5;h@6;h@7;h@8;h@9;h@10;Can-Retrieve-Any-Document?
Bug159;0;Crash in Card Browser, the multi-select mode: Edit => change the card type;1;App crashes;Easy;5;Crash in Card Browser, the multi-select mode: Edit => change the card type;[daddb64ff4e4aa9fa56dbbc0e1d23708ea1fc049bf57076eec651bc95e5cf7e4, de12be8e7d71994c9de07c20ec56b6e00400bb2b529606f5523e4898b40ac1e2];{3b906b67ef5b3a24dfd14a0e5743dcd4a4925c9bbb61f0bc55c712599afcc5c9=0.22860092, a98c1de13177582a22c43016e87f48786e2fba8b33e4d4e206d56faebc3fea23=0.10715117, 07306c7610903ef1beeef133a70197770eeba52f30c7297cddac987f15ba10f3=0.100438096, de12be8e7d71994c9de07c20ec56b6e00400bb2b529606f5523e4898b40ac1e2=0.08608979, b8d3e5f92a7c5746d7a9f6305ed6ff87d182b49d974e4cf55b1e3bae4148417c=0.078774296, d4c5fbd51bb8c9090e99cc791ea156b99bb0713134fd1b9f4c166584b11fdff5=0.07500466, 8d0759530571b9c16eb02db703a92d6b0085663c55f72f388704691daa6792ff=0.06178998, 47bd9ef71d9da34915afa8be38c4e131f6a817bc8c076b16f9ae152aa2bb05d4=0.04137541, beab852eaffbd4a04869ef6716bcc859a6bc3e97321e0f2b9b947afd56feff9b=0.034575593, 794fac7d741eee774a93c9e23036b9b94066f3bc147350f8ceb6299b8989ef57=0.028812995, 8eb2f0180018775234ed3b5f655927f8ba843e35985a881529dadb8b53fac209=0.028812995, 45249d3d688b6542655de95bff44f2e3851fcdd5cf4b014512ec1983e0cad1b0=0.026486002, 89b035043344afa65ebb90fc0d1922dca80a3b849405b4f2c2e557de5f2ad368=0.026346523, b04de2a8a39c510bf4b8da79cb9d80836e5ccf315061f4693b1bbd7dccf70891=0.016362606, 18a2b3b783f9158563e6d8d71d7ad78191e681abb21ce136e5d1253b72fa2525=0.015055156, 4ae8a0c744783ae7740bfc4c8286b8cf03215e3e07a4cf5902405b809794b1fe=0.011291367, fed78fd9b47db3cb9493b11aa62e385f6635676ad2ea17e85fdb247e7a56e629=0.006497095, acdc4e26b777656ae7b8cd76186efd0dd20af2234fe8195fcb30eb95b2d705eb=0.005258797, 157c4b9e84748a64a18bc2f55c951e722e5ad58d728b1c7e7c8bda94303dd6ac=0.005258797, b338a3c05fdbfd401791d007292639fb3fe5c6c0fb800cc41bf3867d0702f584=0.004382331};4.0;0.25;0.125;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug159;1;It crashes, only the first card is affected by the change.;0;App crashes;Hard;3;It crashes, only the first card is affected by the change.;[daddb64ff4e4aa9fa56dbbc0e1d23708ea1fc049bf57076eec651bc95e5cf7e4, de12be8e7d71994c9de07c20ec56b6e00400bb2b529606f5523e4898b40ac1e2];{3b906b67ef5b3a24dfd14a0e5743dcd4a4925c9bbb61f0bc55c712599afcc5c9=0.13346541, b04de2a8a39c510bf4b8da79cb9d80836e5ccf315061f4693b1bbd7dccf70891=0.057397004, 89b035043344afa65ebb90fc0d1922dca80a3b849405b4f2c2e557de5f2ad368=0.023104688, 8d0759530571b9c16eb02db703a92d6b0085663c55f72f388704691daa6792ff=0.02000925, 07306c7610903ef1beeef133a70197770eeba52f30c7297cddac987f15ba10f3=0.01826586, 47bd9ef71d9da34915afa8be38c4e131f6a817bc8c076b16f9ae152aa2bb05d4=0.016503349, de12be8e7d71994c9de07c20ec56b6e00400bb2b529606f5523e4898b40ac1e2=0.015656453, b8d3e5f92a7c5746d7a9f6305ed6ff87d182b49d974e4cf55b1e3bae4148417c=0.015656453, d4c5fbd51bb8c9090e99cc791ea156b99bb0713134fd1b9f4c166584b11fdff5=0.014003556, 18a2b3b783f9158563e6d8d71d7ad78191e681abb21ce136e5d1253b72fa2525=0.013202679, a98c1de13177582a22c43016e87f48786e2fba8b33e4d4e206d56faebc3fea23=0.010106196, beab852eaffbd4a04869ef6716bcc859a6bc3e97321e0f2b9b947afd56feff9b=0.00990201, 4ae8a0c744783ae7740bfc4c8286b8cf03215e3e07a4cf5902405b809794b1fe=0.00990201, 45249d3d688b6542655de95bff44f2e3851fcdd5cf4b014512ec1983e0cad1b0=0.009335704, 794fac7d741eee774a93c9e23036b9b94066f3bc147350f8ceb6299b8989ef57=0.0082516745, 8eb2f0180018775234ed3b5f655927f8ba843e35985a881529dadb8b53fac209=0.0082516745};8.0;0.125;0.0625;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1
Bug160;0;On redrawing, the eraser tab still remains grayed out.;0;Component is not displayed (correctly);Easy;4;On redrawing, the eraser tab still remains grayed out.;[a0b726bcfacb34e7995bcbe74a88442f146978c1610eed8d9038a1f392fcecb2, e4c726db54cea87560f449933302fddcf686ab9f4b644ffceebebfedc54543b5, f05b890f250d2febb1dea8edabfc1a7866ccc940aadfa374789d26cbc0c11b0b];{};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
Bug162;0;Crashes with invalid format email address;1;Wrong information is displayed;Easy;4;Crashes with invalid format email address;[2957d1cfee327d06abd84e6b91e1153eb930ce1886a45ed33c8ff4c6536fbcb0];{22d8aeb2beb7f50ba88b5aa458d86aa39e1d21c662256fa943767f61f62874f6=0.09626028, 71616b42683c19cd4f29cd20f74ce656b7dbc1f37bfbaa9657cd15c4524faa7f=0.07219521, 3021e0808fd07caae95f6b2a1622f3d7fa457f999d434c484b3e359c304f4c41=0.014391004, a64ea9623a021f428b644075fa99211263ca7360fbd09f055e5874485779d9ce=0.014391004};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Bug162;1;If I try to add a new email account to K9-Mail (Enter email and password) and tap on one of the two buttons (""Manually"" or ""Continue"") the app will crash with only the message ""K-9 Mail has stopped"";0;App crashes;Easy;4;If I try to add a new email account to K9-Mail (Enter email and password) and tap on one of the two buttons (""Manually"" or ""Continue"") the app will crash with only the message ""K-9 Mail has stopped"";[2957d1cfee327d06abd84e6b91e1153eb930ce1886a45ed33c8ff4c6536fbcb0, 22d8aeb2beb7f50ba88b5aa458d86aa39e1d21c662256fa943767f61f62874f6, 3021e0808fd07caae95f6b2a1622f3d7fa457f999d434c484b3e359c304f4c41, a64ea9623a021f428b644075fa99211263ca7360fbd09f055e5874485779d9ce];{71616b42683c19cd4f29cd20f74ce656b7dbc1f37bfbaa9657cd15c4524faa7f=0.178956, 2957d1cfee327d06abd84e6b91e1153eb930ce1886a45ed33c8ff4c6536fbcb0=0.17163831, 22d8aeb2beb7f50ba88b5aa458d86aa39e1d21c662256fa943767f61f62874f6=0.10779958, 3021e0808fd07caae95f6b2a1622f3d7fa457f999d434c484b3e359c304f4c41=0.086872324, a64ea9623a021f428b644075fa99211263ca7360fbd09f055e5874485779d9ce=0.05744275, 8bde1d76c998bad4912d601a71e2af8d6f4747de0d02972f92fb0c8742853c97=0.044329457, 0d27b5a6254ed69c105c0c0229412caeedd0abafe21521ffa672233d2dee0138=0.03627469, 7014640327a463fbbf09c1b430bb5491367aa10e4bf1bd43199b263e05866b85=0.030051542, c19be8ed98dd032ae654f19c963042fb4f6f471e26da55a1d41a953ead584db4=0.02102719, b48c95156306b11197b1753357d7aa1c8509539e15892a1191081854b1309e3b=0.016873825, 4d0c018cce09400e4ece6b503d831febd59544dbe27d12613bc37d29557fe2bc=0.013943562, 42c47fef08eb152740874c1e99d0b098665e04071e3ae5dd9a09b89c182df709=0.012123926, 336d7d7259ee371135e8baa7c9dd9fdf4695d7f5d2566f7bd9d9d44a1b91bfc9=0.002280264, e0360a2051b260c7f7b93daf947b514622544ffc524ad4c06b9384181ab1e22c=0.0015364307, cbec4ba9491b0b6a33fb27f6dfb8237a5c2c206b0cc5bac03ae69d8888962e65=8.870587E-4, 31c1a4a047a7b49d27f60e460c4967c1a5f6799a4b6e6e7b55362e18a8396505=7.2428037E-4, b727d6f35621346ae4ca4c973328b411c83506684cbb89397e6e93364770eb13=5.4321025E-4};2.0;0.5;0.6791666666666667;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug162;2;4. Crash;0;App crashes;Hard;1;4. Crash;[2957d1cfee327d06abd84e6b91e1153eb930ce1886a45ed33c8ff4c6536fbcb0, 22d8aeb2beb7f50ba88b5aa458d86aa39e1d21c662256fa943767f61f62874f6, 3021e0808fd07caae95f6b2a1622f3d7fa457f999d434c484b3e359c304f4c41, a64ea9623a021f428b644075fa99211263ca7360fbd09f055e5874485779d9ce];{};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
Bug1640;0;The Licsense on the info Page is not completely written down.;0;Data is not displayed;Easy;4;The Licsense on the info Page is not completely written down.;[b50166e2beebf3e1ddfbbbd87a475028d262eb44af107baf32910aa9ed5526ac];{adc8c11d74a139b4de0119edb2b8b4c6cb80f9cbb0bf2bfff64061a9307580d8=0.02097324};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Bug1640;1;4. See the error;0;Data is not displayed;Hard;1;4. See the error;[b50166e2beebf3e1ddfbbbd87a475028d262eb44af107baf32910aa9ed5526ac];{};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
Bug1641;0;No Compliance of the Trainings Type Slider;1;Component is not displayed (correctly);Hard;1;No Compliance of the Trainings Type Slider;[fd9debe790c113593776f85586a7838daff1dfdcb3020ad7f91980cb79b70cf8];{fd9debe790c113593776f85586a7838daff1dfdcb3020ad7f91980cb79b70cf8=0.102680735, 098e71de2b5b03c53342bb9ce2a6702b14cb599263b774c6d329630683b256fa=0.028341345, 45e74d52ccddeb0c60d0782890027787a4b3560d7f442ddf5d30c80f85491ec7=0.024292583, 67ee73e3a3dbf609170e827659f86fa5f99b6e5ed304f7efaac036ba32305fc1=0.024292583, 11d5869ae1fa8d162007db409b391963149c93d8eed43973598f6b86559e51c3=0.020040357};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1641;1;If you choose Something at the TrainingsTypeSlider, there is no compliance of the value.;0;Component is not displayed (correctly);Hard;1;If you choose Something at the TrainingsTypeSlider, there is no compliance of the value.;[fd9debe790c113593776f85586a7838daff1dfdcb3020ad7f91980cb79b70cf8];{fd9debe790c113593776f85586a7838daff1dfdcb3020ad7f91980cb79b70cf8=0.023470748};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1641;2;3. See error;0;Component is not displayed (correctly);Hard;1;3. See error;[fd9debe790c113593776f85586a7838daff1dfdcb3020ad7f91980cb79b70cf8];{};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
Bug1645;0;Crash in Add Exercise Dialog;1;App crashes;Hard;3;Crash in Add Exercise Dialog;[8a9732cb2ab4e7869d8535f1a9e8f67f08f090f20e3ddadf3f9b3940ebaec511, a719f24f2ba3535fb31b5888e77e3d996baa57a4b1fc098a093d1f70bd49f4e4, 6a40d56883c3db0ece8ca0b1b72e38039804a70a41eeb703c1bef5cff6c8dba6];{845750004f4c97894210a2266ab8c0378a5ee908d954e56b729f134071cfc64e=0.2702908, 587fbd163fe413c18762ca34a7faa1e87e69e2e97a2db27d84f515370d676d10=0.078026235, 029905a5f4cee3635b1610adeb303a27d582955831645aad027f5560020efa32=0.02498475, a719f24f2ba3535fb31b5888e77e3d996baa57a4b1fc098a093d1f70bd49f4e4=0.020738987, 6a40d56883c3db0ece8ca0b1b72e38039804a70a41eeb703c1bef5cff6c8dba6=0.014664679};4.0;0.25;0.21666666666666667;0.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1645;1;App crashes if the user checks the Angle Box in the Add Exercise Dialog.;0;App crashes;Easy;5;App crashes if the user checks the Angle Box in the Add Exercise Dialog.;[8a9732cb2ab4e7869d8535f1a9e8f67f08f090f20e3ddadf3f9b3940ebaec511, a719f24f2ba3535fb31b5888e77e3d996baa57a4b1fc098a093d1f70bd49f4e4, 6a40d56883c3db0ece8ca0b1b72e38039804a70a41eeb703c1bef5cff6c8dba6];{a719f24f2ba3535fb31b5888e77e3d996baa57a4b1fc098a093d1f70bd49f4e4=0.21742482, 6a40d56883c3db0ece8ca0b1b72e38039804a70a41eeb703c1bef5cff6c8dba6=0.20962527, 845750004f4c97894210a2266ab8c0378a5ee908d954e56b729f134071cfc64e=0.08676492, 587fbd163fe413c18762ca34a7faa1e87e69e2e97a2db27d84f515370d676d10=0.025046876, 8a9732cb2ab4e7869d8535f1a9e8f67f08f090f20e3ddadf3f9b3940ebaec511=0.022595748, dab6313e4493dc295a7b45fa01aa9191dd809112c6c66dbbf743b3f8c9ce3651=0.018640542, dbfe5641943916eddcf8a1f216f9575aada15a71f242f5627aabf9c683957212=0.01493272, 029905a5f4cee3635b1610adeb303a27d582955831645aad027f5560020efa32=0.008020251, adc8c11d74a139b4de0119edb2b8b4c6cb80f9cbb0bf2bfff64061a9307580d8=0.006590427, c356444c9c0adab02363001d0e718fced066c0bb9f30966f899201266dec9a6a=0.0047074473};1.0;1.0;0.8666666666666667;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug1645;2;6. See the Error;0;App crashes;Hard;1;6. See the Error;[8a9732cb2ab4e7869d8535f1a9e8f67f08f090f20e3ddadf3f9b3940ebaec511, a719f24f2ba3535fb31b5888e77e3d996baa57a4b1fc098a093d1f70bd49f4e4, 6a40d56883c3db0ece8ca0b1b72e38039804a70a41eeb703c1bef5cff6c8dba6];{};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
Bug168;0;Google maps crashes on Android 10;1;App crashes;Easy;4;Google maps crashes on Android 10;[c4f2e3c4a1feef9623133c92e53b1c9ab623788e484d75bd332e821cdaf438d7, 322bbbb7465636753f17c449b589b25ba057c3860334452397b4deb8f16dd63c];{338a8a6c65e3fc2fa6014c644279bc81c98198d1919ea673dde86b2967cdd837=0.29168257, c4f2e3c4a1feef9623133c92e53b1c9ab623788e484d75bd332e821cdaf438d7=0.21728429, c98dae04d9be0f227da5ce5f50856a9e1a46921f1ce629b5882ec1d1683afa41=0.11442177, 76097bf4b20f9772c9287c36a4207ff3726a96bbc896b60b023adbb2df36b780=0.1021447, ab993843d929b6666c7538ce27643cdb4220861992dfbcdc03e5b4400c2682a7=0.04287628, ab56ac4a31f64d09adb7fd8733f02148084073433c9482b1e6adec8838b75fa7=0.040185783, db04b906179c98c613860900737c666e72d3e3324ea6c1ad09d329c2dd507cad=0.027392652, 7c0e88671b4d54c43594fd058487400c794dd429e1f32576b17f1c7b848d0a05=0.024500731, 7e731f699446c40504f75a6dc8fe079058366c578cbbb2652455b94c4ec5a081=0.024500731, e6321255e88e86528f619b27e43ae5fbc8efe605d4dda78b6368f4fe9da5bb3a=0.0236797, 322bbbb7465636753f17c449b589b25ba057c3860334452397b4deb8f16dd63c=0.020092892};2.0;0.5;0.34090909090909094;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug168;1;The app immediately crashes;0;App crashes;Easy;3;The app immediately crashes;[c4f2e3c4a1feef9623133c92e53b1c9ab623788e484d75bd332e821cdaf438d7, 322bbbb7465636753f17c449b589b25ba057c3860334452397b4deb8f16dd63c];{c4f2e3c4a1feef9623133c92e53b1c9ab623788e484d75bd332e821cdaf438d7=0.09063831, 76097bf4b20f9772c9287c36a4207ff3726a96bbc896b60b023adbb2df36b780=0.042822577, 7c0e88671b4d54c43594fd058487400c794dd429e1f32576b17f1c7b848d0a05=0.03425806};1.0;1.0;0.5;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug18;0;Can't open the add/remove medicine stock dialog;1;Component is not displayed (correctly);Easy;3;Can't open the add/remove medicine stock dialog;[0be480566fd9244e83c1f87ccd788bb5bf716d340f7b52395ed850eed3b91f16];{62f2353a948e15eb0673ac5826a6c7ab9fd9f6d812bfd4fb20be6d1eb610104d=0.27511692, e62648d9319d2449ed4739f4af6f0edab6003e1d10d122226ec6bba2c1d0ee21=0.26564053, 3f179ad0eb89121830b8b15d60e0708416826f8bd0c3dc573f90192d8928a356=0.26116508, 581d329b99a14b7893f5b57eb09d1cad7731941832c4f9cd8bd64bf8095a7957=0.23243545, e353fb60f37b0eaa2444662e228d0351dde5cae040a291bd7655058826e451de=0.22521871, 63494acb0226f2b426d7b0498b92fdd4a7f17608803ad7b30503098fbe19672d=0.1992304, 8d0a3462bafeecedb44922aa9c09940d7a0ff4a4ebe9d87eee3b7e806da8d0d5=0.15563712, 1c299ff030c284b4387a9deb0fe81af32a4c8b0dc43e9b36c6549f23f8fde53f=0.06728723, 190ca1ccb88eb6981f3ffac37b1993be407bae353d19ade3bad5a43cda3b9a92=0.06728723, 7679c2e80d0e02aed845b1c51fc3ac118cd95382d589495312d5e10a01cc1950=0.06609963, 866ca1b55a3ef9636613bde2aae7f76c604b8e6791148e823359ca8ebe73639f=0.05783718, b5902edec182c9f54a63afe43658de191a20079ab63620af4a095d8d1dfd6601=0.05265686, b504bfe6b4c51fc04ee9eed3c9562502d0adedea80bee95d07038c262de794a9=0.05265686, 20aa0f60ab603adbe57665c4ad738d21975b04d7a45a62b12cd86f14854fe0f7=0.05265686, 4bff5f9d3d38375bb50c552f9c3b94ee078a5bfe6966eac51bb2b1737bb02f13=0.039492644, 27b08dbdacd314f307b016bf0b6910f510b28d17d5c2df5b7b00f0e3736e96de=0.032336395, 29d4084dd837fc7a8290c93cec5263bd7a53af16855337329ab79feef0b229dc=0.032336395, 408c2f655b23c9a5bbb16319e2bc3119b1eae89a46cefddeaf7aa7cc165ee713=0.030798923, 60446505cc5d71e7f54c7e61c7466ee8de42b0a17548f032753c3af1165732c0=0.030798923, 0be480566fd9244e83c1f87ccd788bb5bf716d340f7b52395ed850eed3b91f16=0.030287333, e001e6895aa7bada4330e0b05cc50330b681f8eff4288983f0d740c1a88161a8=0.02305249, af7d2ad917493935d384685faa034383294b3a7bba053121c73d5cceee5ae5b9=0.02209164, 75b5f8623326f4ce218e9dd1586361534ef2cab6316fb6284abbde99042c60e4=0.018935692, bbf37a68c79a54fc288f9399f585e755fd482c31ca47128f536dd854d9ec1f28=0.015621148, 12c295c1e47119ec791cb3cd395f9160a326ac7c2ee1828276506d07037f2b4e=0.013385236, 4345c46f76d07b7ba21a81f19ed1ac1cb246069c15663c6f9fab243a353ec584=0.01135775, 222919e5996dd3f23c5d762dda063c5fa4029b0c49ec8d6a32dcd217bec71351=0.011184762, b21cdf697b993abce7b3959d8c304f827b22d7c736739192555cca57890f0cce=0.009786667, 5181372fff6193540044be726ced1f03370dea466731907c0b04b002d0aa33e0=0.009464792, c1a3dcf882d58bbcb21beb680532c9bad1b7424d8aee5beba463f849b27676e4=0.009464792, 20609ae76be20c6b4d066c09ec43f0d0a485de3275b34f94e16eae438cb9ba59=0.0069202185, 4143af340eb7707bb96b3d7ee40b254bf244c8fa891421ac01944647c73c5d67=0.0048933337, 8a8174f1dc0bc82dae92cc6e7e981849f6d6642c6f1ee15d9d4661234463c2b3=0.0048933337, a7910f2bf9b7381e80d137044924802a158147d8a222f1463307a54339dfb65e=0.0039544106, 86703c4cf401feed4459f79a033e4ae89039d2978d944b15b77ae9f868109826=0.002965808, 886c17d071667e90b62f2d8e1408b71079d135ec6ea96f30cb795dc362fcbba6=0.002965808};20.0;0.05;0.05;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Bug18;1;I get kicked back to the medicine screen.;0;Component is not displayed (correctly);Hard;2;I get kicked back to the medicine screen.;[0be480566fd9244e83c1f87ccd788bb5bf716d340f7b52395ed850eed3b91f16];{2d3994cf84f5309163bbd09ec871aef2fbf31afbcbf759fc0d3d3908384f5962=0.092882104, 222919e5996dd3f23c5d762dda063c5fa4029b0c49ec8d6a32dcd217bec71351=0.03642605, 59b3fa663d9ddfadcc2a2a7271efcf573c60d294c50ffc9942c343427153b26f=0.03642605, de8a6522bb2c35d92ccb4338ddb589e065885cc4531c6931362ca06c8952a779=0.03642605, aaf4c662454cf716ee24520cd70afcc73636d51d1eee3f1d7ac723526f97fa1f=0.03642605, b21cdf697b993abce7b3959d8c304f827b22d7c736739192555cca57890f0cce=0.031872794, f64b2e3768e05aa919713fcf2759e3d333bed80a555da76dd1bb8fb350e30fa8=0.031872794, af7d2ad917493935d384685faa034383294b3a7bba053121c73d5cceee5ae5b9=0.030939633, 7679c2e80d0e02aed845b1c51fc3ac118cd95382d589495312d5e10a01cc1950=0.030622294, e353fb60f37b0eaa2444662e228d0351dde5cae040a291bd7655058826e451de=0.027066542, 62f2353a948e15eb0673ac5826a6c7ab9fd9f6d812bfd4fb20be6d1eb610104d=0.026794508, 866ca1b55a3ef9636613bde2aae7f76c604b8e6791148e823359ca8ebe73639f=0.026794508, 75b5f8623326f4ce218e9dd1586361534ef2cab6316fb6284abbde99042c60e4=0.026519686, bbf37a68c79a54fc288f9399f585e755fd482c31ca47128f536dd854d9ec1f28=0.021877624, 8d0a3462bafeecedb44922aa9c09940d7a0ff4a4ebe9d87eee3b7e806da8d0d5=0.019138934, e62648d9319d2449ed4739f4af6f0edab6003e1d10d122226ec6bba2c1d0ee21=0.01767979, 581d329b99a14b7893f5b57eb09d1cad7731941832c4f9cd8bd64bf8095a7957=0.0154698165, 3f179ad0eb89121830b8b15d60e0708416826f8bd0c3dc573f90192d8928a356=0.015311147, 408c2f655b23c9a5bbb16319e2bc3119b1eae89a46cefddeaf7aa7cc165ee713=0.013259843, 63494acb0226f2b426d7b0498b92fdd4a7f17608803ad7b30503098fbe19672d=0.013259843, 60446505cc5d71e7f54c7e61c7466ee8de42b0a17548f032753c3af1165732c0=0.013259843, 1c299ff030c284b4387a9deb0fe81af32a4c8b0dc43e9b36c6549f23f8fde53f=0.0077349083, 190ca1ccb88eb6981f3ffac37b1993be407bae353d19ade3bad5a43cda3b9a92=0.0077349083};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Bug19;0;cursor jumps before housenumber when adding letter;1;Uneditable component;Easy;4;cursor jumps before housenumber when adding letter;[9253f6a470c03c51c0336600f51a86c0b1bbf467076b4fc430d25a83e2ec7926];{3e181e0d754431fb017305e7c13a04eee78a51f4e212115a171922c6c9f26b8d=0.06062294, 89492118b0a59940bea9ed5e7a13dd8d1b36d2c5d5a7776e169cad36cb4db409=0.05362569, 1dc464439a94c4bff8f1b125f04900c9ccb3a3a38afe072775b6d489bf0b4478=0.024749214};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Bug19;1;3. the cursor jumps before the number, so when you insert ""a"" you have ""a10"" instead of ""10a"";0;Undesirable component;Easy;5;3. the cursor jumps before the number, so when you insert ""a"" you have ""a10"" instead of ""10a"";[9253f6a470c03c51c0336600f51a86c0b1bbf467076b4fc430d25a83e2ec7926];{151a296b4878e41743f4b669b745f8bf4c295975a549a2ebba7b93b01992cfd7=0.057437614, 9253f6a470c03c51c0336600f51a86c0b1bbf467076b4fc430d25a83e2ec7926=0.040614523};2.0;0.5;0.5;0.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug191;0;Negative Credits;1;Wrong information is displayed;Hard;2;Negative Credits;[8430d221ab4d15f270457f7e12b3c8fff85018a5d25e41321c6525a561a8cb4d];{8430d221ab4d15f270457f7e12b3c8fff85018a5d25e41321c6525a561a8cb4d=0.06912603};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug191;1;2. drag+drop any defence towers you like, credits < 0 are possible;0;Wrong information is displayed;Easy;3;2. drag+drop any defence towers you like, credits < 0 are possible;[8430d221ab4d15f270457f7e12b3c8fff85018a5d25e41321c6525a561a8cb4d];{8430d221ab4d15f270457f7e12b3c8fff85018a5d25e41321c6525a561a8cb4d=0.06469292};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug192;0;Cursor position reset when switching away from app;1;Undesirable  behavior ;Easy;4;Cursor position reset when switching away from app;[60fe6da5eaa144d7d03d34e758cd3935ad1568de4ca61e27fa6067ca59a5b05e];{50dec947cb6a3d2f5ce424e3fc2b4c9a80e3f206a36dbcdc0852de54a2dc5e31=0.031882655, 7b2ad112890a1caee0ae0dfa9a21118637c4c227abd974b827f01f91024f5389=0.020306319};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Bug192;1;Cursor goes back to the initial position.;0;Undesirable  behavior ;Easy;4;Cursor goes back to the initial position.;[60fe6da5eaa144d7d03d34e758cd3935ad1568de4ca61e27fa6067ca59a5b05e];{50dec947cb6a3d2f5ce424e3fc2b4c9a80e3f206a36dbcdc0852de54a2dc5e31=0.068950444};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Bug192;2;If you insert the image after switching back, it'll be inserted at the beginning of the file.;0;Undesirable  behavior ;Easy;4;If you insert the image after switching back, it'll be inserted at the beginning of the file.;[60fe6da5eaa144d7d03d34e758cd3935ad1568de4ca61e27fa6067ca59a5b05e];{1379c172d71aa4b560fb9dd356fe8aa377478c4a99120830a66502f82425fd6f=0.08286782, 50dec947cb6a3d2f5ce424e3fc2b4c9a80e3f206a36dbcdc0852de54a2dc5e31=0.03713699, 0de81c6ee546a153a5384b40f229b2d920375f82815897224de98af91a06ae94=0.011352272, b78c759c528f2fa73c6942fa4169bdee60cc353f68142b930da0fe187de532fe=0.011352272, dc60821b689e1a0739d3fd7ee34e03746f55e064eeac4ea4edb7893453799662=0.009632722, 9b6f924b413f8b61baaa7dfbd25dbc2a80d54bbecb11116e0eed2837aa9f9eab=0.009081817};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1
Bug193;0;6. I see Birthday Year List but Checkbox is unchecked;0;Component is not displayed (correctly);Easy;5;6. I see Birthday Year List but Checkbox is unchecked;[3fbfe419f6831fa1a12ae9556bb6b3be7d8d273db41da8c5d3b27e543a09b0fc];{3fbfe419f6831fa1a12ae9556bb6b3be7d8d273db41da8c5d3b27e543a09b0fc=0.15846094, c9dcfe1c0bd3948e35a587c5d7dac5b70f0cb1be517539ba1d808d749b0b7fd6=0.06644202, f41be3a3374a9ab66a4f5770a6b5af58e96952b3bfdc3bf8c65340b636b2ff0c=0.048060447, 4a08229c20a6d5d2f392a3bb1f6e7d95589ba0c6cb8d7372a5bdc508e2049cda=0.027030945, 095b96c97c27f5db1fe81c5876f49682efcf8fdaeaa09f2196b0ed8d8ff0f0d5=0.023892205};1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0;1
Bug199;0;Autosync Does Not Activate After Regaining Connectivity;1;Component is not displayed (correctly);Easy;4;Autosync Does Not Activate After Regaining Connectivity;[0168c632f4a025d7984edf3eb7431ac08c5b4fd4121f2dccc10ae13ab8216412];{};0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0
